asset_uuid,label,manifest_uri,iiif_image_uri
h2V6JTbPM5ZhCdWfFC00pyEc,Aardkastanje [Bunium bulbocastanum],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/h2V6JTbPM5ZhCdWfFC00pyEc.json,https://dams1.antwerpen.be/iiif/h2V6JTbPM5ZhCdWfFC00pyEc/full/full/0/default.jpg
H2FWfKjKWhZsLKb896aSfpZg,MPM_HB_08886_afdruk.tif,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/H2FWfKjKWhZsLKb896aSfpZg.json,https://dams1.antwerpen.be/iiif/H2FWfKjKWhZsLKb896aSfpZg/full/full/0/default.jpg
e1ZIUFNPUPInTkNSiqCih7aj,"Sierinitiaal H, romein (16 mm)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/e1ZIUFNPUPInTkNSiqCih7aj.json,https://dams1.antwerpen.be/iiif/e1ZIUFNPUPInTkNSiqCih7aj/full/full/0/default.jpg
rhjJiQQkQ9VWE9P6IiJTzv9B,Militaire illustratie: grote ballista of katapult,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/rhjJiQQkQ9VWE9P6IiJTzv9B.json,https://dams1.antwerpen.be/iiif/rhjJiQQkQ9VWE9P6IiJTzv9B/full/full/0/default.jpg
jFMqi9YMpOEasYbSgdCiK7bp,"Sierinitiaal D, romein",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/jFMqi9YMpOEasYbSgdCiK7bp.json,https://dams1.antwerpen.be/iiif/jFMqi9YMpOEasYbSgdCiK7bp/full/full/0/default.jpg
v1koZimSHEwKVGSVXaHUf7UO,"Sierinitiaal L, romein (22 mm)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/v1koZimSHEwKVGSVXaHUf7UO.json,https://dams1.antwerpen.be/iiif/v1koZimSHEwKVGSVXaHUf7UO/full/full/0/default.jpg
nZXTkUISdFYQZdEbOYZ2MjkA,"Sierinitiaal F, romein",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/nZXTkUISdFYQZdEbOYZ2MjkA.json,https://dams1.antwerpen.be/iiif/nZXTkUISdFYQZdEbOYZ2MjkA/full/full/0/default.jpg
j2YGrRQhnII8hjWIZeZcN4u3,Gulden sleutelbloem [Primula veris],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/j2YGrRQhnII8hjWIZeZcN4u3.json,https://dams1.antwerpen.be/iiif/j2YGrRQhnII8hjWIZeZcN4u3/full/full/0/default.jpg
P2GcXeHecdVFemo8Pnu8OnDq,"Sierinitiaal P, romein",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/P2GcXeHecdVFemo8Pnu8OnDq.json,https://dams1.antwerpen.be/iiif/P2GcXeHecdVFemo8Pnu8OnDq/full/full/0/default.jpg
o1lVNSUJkQdbBXqQVCwKYo4o,Vignet: guirlande,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/o1lVNSUJkQdbBXqQVCwKYo4o.json,https://dams1.antwerpen.be/iiif/o1lVNSUJkQdbBXqQVCwKYo4o/full/full/0/default.jpg
SXHPZStiIokNMRQObgB0l581,De verrezen Christus te midden van de apostelen,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/SXHPZStiIokNMRQObgB0l581.json,https://dams1.antwerpen.be/iiif/SXHPZStiIokNMRQObgB0l581/full/full/0/default.jpg
BNQUi3r7nTIQbLSvt2kqvL0R,"Sierinitiaal S, romein",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/BNQUi3r7nTIQbLSvt2kqvL0R.json,https://dams1.antwerpen.be/iiif/BNQUi3r7nTIQbLSvt2kqvL0R/full/full/0/default.jpg
n1dlXeCxaKQadBUqnovXgxrY,"Sierinitiaal Γ [gamma], Grieks (50 mm)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/n1dlXeCxaKQadBUqnovXgxrY.json,https://dams1.antwerpen.be/iiif/n1dlXeCxaKQadBUqnovXgxrY/full/full/0/default.jpg
mVZoUelnHHnYbKVZgjIq0frL,Rode ibis [Eudocimus ruber],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/mVZoUelnHHnYbKVZgjIq0frL.json,https://dams1.antwerpen.be/iiif/mVZoUelnHHnYbKVZgjIq0frL/full/full/0/default.jpg
OdOtGVk7DeQSNdfImVDoKGY2,MPM_HB_03774_afdruk.tif,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/OdOtGVk7DeQSNdfImVDoKGY2.json,https://dams1.antwerpen.be/iiif/OdOtGVk7DeQSNdfImVDoKGY2/full/full/0/default.jpg
GQGLNbqglcEiqxSqErQAssxc,"Sierinitiaal D, romein (16 mm)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/GQGLNbqglcEiqxSqErQAssxc.json,https://dams1.antwerpen.be/iiif/GQGLNbqglcEiqxSqErQAssxc/full/full/0/default.jpg
UGKS5ZYJYULMjRaRnOjYzNcO,"Sierinitiaal M, lettre cadeau (42 mm)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/UGKS5ZYJYULMjRaRnOjYzNcO.json,https://dams1.antwerpen.be/iiif/UGKS5ZYJYULMjRaRnOjYzNcO/full/full/0/default.jpg
vUTGDccOVUOUbjpiQBbmbCbA,"Sierinitiaal L, romein (29 mm)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/vUTGDccOVUOUbjpiQBbmbCbA.json,https://dams1.antwerpen.be/iiif/vUTGDccOVUOUbjpiQBbmbCbA/full/full/0/default.jpg
QhQv3nOSnTbXaEKQiqe10YFw,Gewone raket [Sisymbrium officinale],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/QhQv3nOSnTbXaEKQiqe10YFw.json,https://dams1.antwerpen.be/iiif/QhQv3nOSnTbXaEKQiqe10YFw/full/full/0/default.jpg
E6cZT3LYGjWlAfVQKgs2ptMc,"Sierinitiaal C, romein",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/E6cZT3LYGjWlAfVQKgs2ptMc.json,https://dams1.antwerpen.be/iiif/E6cZT3LYGjWlAfVQKgs2ptMc/full/full/0/default.jpg
k1JnSfkZHXOccHmGGaP58qnd,Emblematische voorstelling: Strenuorum immortale nomen [De roem van de dappere held is onsterfelijk].,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/k1JnSfkZHXOccHmGGaP58qnd.json,https://dams1.antwerpen.be/iiif/k1JnSfkZHXOccHmGGaP58qnd/full/full/0/default.jpg
O1ZOoYYbRHZLfVhfgjGXmTsG,Diagram geometrische optica (p. 279 bovenaan) met een decoratief bloemmotief,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/O1ZOoYYbRHZLfVhfgjGXmTsG.json,https://dams1.antwerpen.be/iiif/O1ZOoYYbRHZLfVhfgjGXmTsG/full/full/0/default.jpg
A1SNdCbFdKtWJdNIWcoKsxio,Vignet: architecturale sierlijst met hermen voor titelpagina (16°),https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/A1SNdCbFdKtWJdNIWcoKsxio.json,https://dams1.antwerpen.be/iiif/A1SNdCbFdKtWJdNIWcoKsxio/full/full/0/default.jpg
kHWSjNInGNG7JbdiTQAKDmc3,Kretenzische beerwortel [Athamanta cretensis],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/kHWSjNInGNG7JbdiTQAKDmc3.json,https://dams1.antwerpen.be/iiif/kHWSjNInGNG7JbdiTQAKDmc3/full/full/0/default.jpg
V2ePfYTTP7crjFRhiz1CrE5Q,"Toneel: Bellona [Oorlogsvoering], in de gedaante van Pallas",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/V2ePfYTTP7crjFRhiz1CrE5Q.json,https://dams1.antwerpen.be/iiif/V2ePfYTTP7crjFRhiz1CrE5Q/full/full/0/default.jpg
L2ZKbUPlROgjKGbOOhzQVRnB,Jezus aan het kruis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/L2ZKbUPlROgjKGbOOhzQVRnB.json,https://dams1.antwerpen.be/iiif/L2ZKbUPlROgjKGbOOhzQVRnB/full/full/0/default.jpg
c2IlbHDioUiZeIWdYbht09Zj,"Initiaal V, romein",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/c2IlbHDioUiZeIWdYbht09Zj.json,https://dams1.antwerpen.be/iiif/c2IlbHDioUiZeIWdYbht09Zj/full/full/0/default.jpg
m2MrdbcnmgIkhOoXQSJsRsWm,"Wetenschappelijke illustratie van verschillende ziekten die een os kunnen treffen, met aanduidingen",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/m2MrdbcnmgIkhOoXQSJsRsWm.json,https://dams1.antwerpen.be/iiif/m2MrdbcnmgIkhOoXQSJsRsWm/full/full/0/default.jpg
W1QINCjaW3u2QbxPkXjRsJOP,Emblematische voorstelling: Quocunque ferar [Waer ick mij late dragen],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/W1QINCjaW3u2QbxPkXjRsJOP.json,https://dams1.antwerpen.be/iiif/W1QINCjaW3u2QbxPkXjRsJOP/full/full/0/default.jpg
i1NDPRHTelZIBlTIKTtO8WaI,"Sierinitiaal A, romein (23 mm)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/i1NDPRHTelZIBlTIKTtO8WaI.json,https://dams1.antwerpen.be/iiif/i1NDPRHTelZIBlTIKTtO8WaI/full/full/0/default.jpg
vSd5TcOL6hefGMBCEYCPchrS,"Sierinitiaal S, romein",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/vSd5TcOL6hefGMBCEYCPchrS.json,https://dams1.antwerpen.be/iiif/vSd5TcOL6hefGMBCEYCPchrS/full/full/0/default.jpg
d2eWL4qfqAXT7TZOiGUHHZ3A,Laserpitium gallicum,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/d2eWL4qfqAXT7TZOiGUHHZ3A.json,https://dams1.antwerpen.be/iiif/d2eWL4qfqAXT7TZOiGUHHZ3A/full/full/0/default.jpg
F2UnYVbdOVLcTjnRphNxVucQ,Mispel [Mespilus germanica],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/F2UnYVbdOVLcTjnRphNxVucQ.json,https://dams1.antwerpen.be/iiif/F2UnYVbdOVLcTjnRphNxVucQ/full/full/0/default.jpg
G2aPC5kBthLRUu9fngi1bku4,Vignet: sierlijst met de piëta en de spijkers van het kruis (links),https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/G2aPC5kBthLRUu9fngi1bku4.json,https://dams1.antwerpen.be/iiif/G2aPC5kBthLRUu9fngi1bku4/full/full/0/default.jpg
e2iKZ9JKRWjVDWOIcmu7cmXc,Aangezicht aan de hemel,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/e2iKZ9JKRWjVDWOIcmu7cmXc.json,https://dams1.antwerpen.be/iiif/e2iKZ9JKRWjVDWOIcmu7cmXc/full/full/0/default.jpg
OohWGfqbmWNmLfahcNyEMu40,Emblematische voorstelling: Natura [De natuur].,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/OohWGfqbmWNmLfahcNyEMu40.json,https://dams1.antwerpen.be/iiif/OohWGfqbmWNmLfahcNyEMu40/full/full/0/default.jpg
O2QJ9Oc9mUlTTmNEXFif94EJ,Wonderboom [Ricinus communis],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/O2QJ9Oc9mUlTTmNEXFif94EJ.json,https://dams1.antwerpen.be/iiif/O2QJ9Oc9mUlTTmNEXFif94EJ/full/full/0/default.jpg
Z1NXMSMHBQIRXcMHfarE5GVr,"Sierinitiaal I, romein (29 mm)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/Z1NXMSMHBQIRXcMHfarE5GVr.json,https://dams1.antwerpen.be/iiif/Z1NXMSMHBQIRXcMHfarE5GVr/full/full/0/default.jpg
ezKWUQDOnOOEZQQTRgmzPLDh,Wegdistel [Onopordum acanthium],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/ezKWUQDOnOOEZQQTRgmzPLDh.json,https://dams1.antwerpen.be/iiif/ezKWUQDOnOOEZQQTRgmzPLDh/full/full/0/default.jpg
u2ecYThOnnPlbUCXHWwd1JUq,Melkwingerd [Periploca graeca],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/u2ecYThOnnPlbUCXHWwd1JUq.json,https://dams1.antwerpen.be/iiif/u2ecYThOnnPlbUCXHWwd1JUq/full/full/0/default.jpg
S2c6jawjXACcKIaKGEyQseT5,Tijmbladig bonenkruid [Satureja thymbra],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/S2c6jawjXACcKIaKGEyQseT5.json,https://dams1.antwerpen.be/iiif/S2c6jawjXACcKIaKGEyQseT5/full/full/0/default.jpg
y2IDjrrmNiRQau4lSmlcWV61,Gevleugeld hertshooi [Hypericum tetrapterum],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/y2IDjrrmNiRQau4lSmlcWV61.json,https://dams1.antwerpen.be/iiif/y2IDjrrmNiRQau4lSmlcWV61/full/full/0/default.jpg
I2SMWViCCTQNdWTjMD6YiPF0,Gewoon biggenkruid [Hypochaeris radicata],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/I2SMWViCCTQNdWTjMD6YiPF0.json,https://dams1.antwerpen.be/iiif/I2SMWViCCTQNdWTjMD6YiPF0/full/full/0/default.jpg
XbMYoXnG7eaGdhXWNONohbld,"Sierinitiaal V, romein",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/XbMYoXnG7eaGdhXWNONohbld.json,https://dams1.antwerpen.be/iiif/XbMYoXnG7eaGdhXWNONohbld/full/full/0/default.jpg
jIVocs2qkQsijZJQpVipRRSr,"Sporkehout [Frangula alnus, syn. Frangula dodonei &amp; Rhamnus frangula]",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/jIVocs2qkQsijZJQpVipRRSr.json,https://dams1.antwerpen.be/iiif/jIVocs2qkQsijZJQpVipRRSr/full/full/0/default.jpg
V22WQieQbeDgCUJZfIGHc4UF,"Sierinitiaal H, romein (22 mm)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/V22WQieQbeDgCUJZfIGHc4UF.json,https://dams1.antwerpen.be/iiif/V22WQieQbeDgCUJZfIGHc4UF/full/full/0/default.jpg
pYNAd9XMnNjLHKcacx5N0Nfu,"Sierinitiaal F, romein (23 mm)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/pYNAd9XMnNjLHKcacx5N0Nfu.json,https://dams1.antwerpen.be/iiif/pYNAd9XMnNjLHKcacx5N0Nfu/full/full/0/default.jpg
ugLibDHNfm4p9RLVVYc2D5al,Emblematische voorstelling: Pietatis vis [De kracht van eerbied].,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/ugLibDHNfm4p9RLVVYc2D5al.json,https://dams1.antwerpen.be/iiif/ugLibDHNfm4p9RLVVYc2D5al/full/full/0/default.jpg
G1DiUGcPiLWbaeccWfljQy6r,Emblematische voorstelling: Alterius indigens perpetua ope [Voor altijd afhankelijk van andermans steun].,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/G1DiUGcPiLWbaeccWfljQy6r.json,https://dams1.antwerpen.be/iiif/G1DiUGcPiLWbaeccWfljQy6r/full/full/0/default.jpg
V1c86ASMiYoXbKDqIRhEjW4f,"Sierinitiaal V, romein",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/V1c86ASMiYoXbKDqIRhEjW4f.json,https://dams1.antwerpen.be/iiif/V1c86ASMiYoXbKDqIRhEjW4f/full/full/0/default.jpg
Z1JZQpFtWhajWIHyz9aHXzjp,Egyptische symbolische beelden van de Filosofie,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/Z1JZQpFtWhajWIHyz9aHXzjp.json,https://dams1.antwerpen.be/iiif/Z1JZQpFtWhajWIHyz9aHXzjp/full/full/0/default.jpg
mpHpfLNOTWKYPYOEUZ7xWROJ,"Sierinitiaal V, romein",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/mpHpfLNOTWKYPYOEUZ7xWROJ.json,https://dams1.antwerpen.be/iiif/mpHpfLNOTWKYPYOEUZ7xWROJ/full/full/0/default.jpg
x2GJTgCfPGYWhFPbRTBWYGMO,"Sierinitiaal Σ [sigma], Grieks",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/x2GJTgCfPGYWhFPbRTBWYGMO.json,https://dams1.antwerpen.be/iiif/x2GJTgCfPGYWhFPbRTBWYGMO/full/full/0/default.jpg
nYfZWgd9NRN7ONYNKRrjrMEG,Savooiekool [Brassica oleracea var. sabauda],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/nYfZWgd9NRN7ONYNKRrjrMEG.json,https://dams1.antwerpen.be/iiif/nYfZWgd9NRN7ONYNKRrjrMEG/full/full/0/default.jpg
oBbAZaNFQ4KIcFXAXzREYriq,Hondsroos [Rosa canina],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/oBbAZaNFQ4KIcFXAXzREYriq.json,https://dams1.antwerpen.be/iiif/oBbAZaNFQ4KIcFXAXzREYriq/full/full/0/default.jpg
F5UnDk9HOTYNuGjIUOteaRAx,MPM_HB_08421_afdruk.tif,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/F5UnDk9HOTYNuGjIUOteaRAx.json,https://dams1.antwerpen.be/iiif/F5UnDk9HOTYNuGjIUOteaRAx/full/full/0/default.jpg
oqdLCmoXVaXLIVZrR3zZZvMk,Anemone coronaria,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/oqdLCmoXVaXLIVZrR3zZZvMk.json,https://dams1.antwerpen.be/iiif/oqdLCmoXVaXLIVZrR3zZZvMk/full/full/0/default.jpg
PBdOHZjQmZedWSQWBS7hZqnR,Vruchten van de genipapo [Genipa americana],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/PBdOHZjQmZedWSQWBS7hZqnR.json,https://dams1.antwerpen.be/iiif/PBdOHZjQmZedWSQWBS7hZqnR/full/full/0/default.jpg
gLUUGTImdgZwNJZbgfLWw8ZP,Vignet: sierlijst met Jezus die naar links kijkt (rechts),https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/gLUUGTImdgZwNJZbgfLWw8ZP.json,https://dams1.antwerpen.be/iiif/gLUUGTImdgZwNJZbgfLWw8ZP/full/full/0/default.jpg
r2NYdX9heoXnccDQ5cjqwPLp,"Sierinitiaal Q, romein (16 mm)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/r2NYdX9heoXnccDQ5cjqwPLp.json,https://dams1.antwerpen.be/iiif/r2NYdX9heoXnccDQ5cjqwPLp/full/full/0/default.jpg
M1djq1UEDQNOoTIfvNED8Elm,"Sierinitiaal P, romein (16 mm)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/M1djq1UEDQNOoTIfvNED8Elm.json,https://dams1.antwerpen.be/iiif/M1djq1UEDQNOoTIfvNED8Elm/full/full/0/default.jpg
dkkjbpDAdfFYW2SocCzMiJyR,"Sierinitiaal I, romein (58 mm)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/dkkjbpDAdfFYW2SocCzMiJyR.json,https://dams1.antwerpen.be/iiif/dkkjbpDAdfFYW2SocCzMiJyR/full/full/0/default.jpg
jmVlSXQcYdZE8JPejkXe2WXE,De aanbidding der herders,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/jmVlSXQcYdZE8JPejkXe2WXE.json,https://dams1.antwerpen.be/iiif/jmVlSXQcYdZE8JPejkXe2WXE/full/full/0/default.jpg
i1ZWaiHRRIOFKT6HSOp70AEH,Emblematische voorstelling: Genus non respicit,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/i1ZWaiHRRIOFKT6HSOp70AEH.json,https://dams1.antwerpen.be/iiif/i1ZWaiHRRIOFKT6HSOp70AEH/full/full/0/default.jpg
KiiDQSKXWkTiUQdDSKwZDjhP,Holwortel [Corydalis cava],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/KiiDQSKXWkTiUQdDSKwZDjhP.json,https://dams1.antwerpen.be/iiif/KiiDQSKXWkTiUQdDSKwZDjhP/full/full/0/default.jpg
GHZiRUUkbHgNahNVeeSDtqG0,"Parelgierst [Cenchrus americanus, syn. Pennisetum glaucum]",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/GHZiRUUkbHgNahNVeeSDtqG0.json,https://dams1.antwerpen.be/iiif/GHZiRUUkbHgNahNVeeSDtqG0/full/full/0/default.jpg
v2HWbZcRhhAdYCoVWSIOlTjx,Diagram geometrische optica (p. 311 bovenaan),https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/v2HWbZcRhhAdYCoVWSIOlTjx.json,https://dams1.antwerpen.be/iiif/v2HWbZcRhhAdYCoVWSIOlTjx/full/full/0/default.jpg
E2FaQtiPaPgSbMURdkcNkNgJ,Wetenschappelijk diagram: Aeternitas omnia continens,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/E2FaQtiPaPgSbMURdkcNkNgJ.json,https://dams1.antwerpen.be/iiif/E2FaQtiPaPgSbMURdkcNkNgJ/full/full/0/default.jpg
d1mZWRbkflVKNo9kTmdaM9be,"Vignet: sierlijst met kelk, maan en ster (rechts)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/d1mZWRbkflVKNo9kTmdaM9be.json,https://dams1.antwerpen.be/iiif/d1mZWRbkflVKNo9kTmdaM9be/full/full/0/default.jpg
LmilduXRUgUKFEdSJEU9ROUO,Vignet: sierlijst met bovenaan een vrouw die naar links kijkt (onder),https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/LmilduXRUgUKFEdSJEU9ROUO.json,https://dams1.antwerpen.be/iiif/LmilduXRUgUKFEdSJEU9ROUO/full/full/0/default.jpg
I2gSSJakyPAFdsXOgZgHtxcF,Witte kool [Brassica oleracea (capitata) var. alba],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/I2gSSJakyPAFdsXOgZgHtxcF.json,https://dams1.antwerpen.be/iiif/I2gSSJakyPAFdsXOgZgHtxcF/full/full/0/default.jpg
FjMfXJhdIMPdNObCqQkDLA0B,"Sierinitiaal Ξ [xi], Grieks (15 mm)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/FjMfXJhdIMPdNObCqQkDLA0B.json,https://dams1.antwerpen.be/iiif/FjMfXJhdIMPdNObCqQkDLA0B/full/full/0/default.jpg
u2FtRW3iVWGZf2WOIiQ2c7xn,Soort ridderspoor [Delphinium elatum],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/u2FtRW3iVWGZf2WOIiQ2c7xn.json,https://dams1.antwerpen.be/iiif/u2FtRW3iVWGZf2WOIiQ2c7xn/full/full/0/default.jpg
E1R6QiWE3NKj5sWEibFwyO9F,"Muizenoor [Hieracium pilosella, syn. Pilosella officinarum] (?)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/E1R6QiWE3NKj5sWEibFwyO9F.json,https://dams1.antwerpen.be/iiif/E1R6QiWE3NKj5sWEibFwyO9F/full/full/0/default.jpg
qMHOvQSGaPvKmNYl2ThXz6ev,"Emblematische voorstelling: Malè parta malè dilabuntur [Verkeerd gewonnen, verkeerd besteed].",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/qMHOvQSGaPvKmNYl2ThXz6ev.json,https://dams1.antwerpen.be/iiif/qMHOvQSGaPvKmNYl2ThXz6ev/full/full/0/default.jpg
u1GksGAQINRpOMUebAp8nby9,"Sierinitiaal L, romein",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/u1GksGAQINRpOMUebAp8nby9.json,https://dams1.antwerpen.be/iiif/u1GksGAQINRpOMUebAp8nby9/full/full/0/default.jpg
hVKbaTdecWrjdcbfE0WAyoSY,MPM_HB_09099_afdruk.tif,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/hVKbaTdecWrjdcbfE0WAyoSY.json,https://dams1.antwerpen.be/iiif/hVKbaTdecWrjdcbfE0WAyoSY/full/full/0/default.jpg
vWDmmWkTNTcGdPlTr2WlxszS,Militaire illustratie: schild van de Constantiaci,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/vWDmmWkTNTcGdPlTr2WlxszS.json,https://dams1.antwerpen.be/iiif/vWDmmWkTNTcGdPlTr2WlxszS/full/full/0/default.jpg
y1I6mirmXSVTmSORcfxOYDLa,MPM_HB_02677_afdruk.tif,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/y1I6mirmXSVTmSORcfxOYDLa.json,https://dams1.antwerpen.be/iiif/y1I6mirmXSVTmSORcfxOYDLa/full/full/0/default.jpg
JOAJEeDUlHuUdekEYG1Jmc3t,Fluweelblad [Abutilon theophrasti],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/JOAJEeDUlHuUdekEYG1Jmc3t.json,https://dams1.antwerpen.be/iiif/JOAJEeDUlHuUdekEYG1Jmc3t/full/full/0/default.jpg
I15QmEVgNbcPSFPIZdKda8tZ,MPM_HB_02673_afdruk.tif,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/I15QmEVgNbcPSFPIZdKda8tZ.json,https://dams1.antwerpen.be/iiif/I15QmEVgNbcPSFPIZdKda8tZ/full/full/0/default.jpg
