asset_uuid,title,identifier,publisher,manifest_uri
h19hJpEnCnXeiEfZMZB5SORu,Jongetje op zijn doodsbed,RH.S.041,Rubenshuis,https://dams.antwerpen.be/iiif/h19hJpEnCnXeiEfZMZB5SORu/manifest.json
XZDVyl4PMXErpWFmBSXnQApk,Michaël Ophovius,RH.S.197,Rubenshuis,https://dams.antwerpen.be/iiif/XZDVyl4PMXErpWFmBSXnQApk/manifest.json
E1akDhNjaMWSQdLRLOWVwXRK,Kunstkast,RH.M.166,Rubenshuis,https://dams.antwerpen.be/iiif/E1akDhNjaMWSQdLRLOWVwXRK/manifest.json
vaNOTpuISYUUoaLGQUyxre94,Kunstkast,RH.M.166,Rubenshuis,https://dams.antwerpen.be/iiif/vaNOTpuISYUUoaLGQUyxre94/manifest.json
Q2PlTIQibcXSFNVaHVi29lLz,Kunstkast,RH.M.166,Rubenshuis,https://dams.antwerpen.be/iiif/Q2PlTIQibcXSFNVaHVi29lLz/manifest.json
ajcLsGoOyaaNPlOSWAo4UqKc,Kunstkast,RH.M.166,Rubenshuis,https://dams.antwerpen.be/iiif/ajcLsGoOyaaNPlOSWAo4UqKc/manifest.json
WNNUXTZQXAMKTMWXCpwEAxHA,De kunstkamer van Cornelis van der Geest,RH.S.171,Rubenshuis,https://dams.antwerpen.be/iiif/WNNUXTZQXAMKTMWXCpwEAxHA/manifest.json
U2JSHYJYMoWnCPdYecx0Hm6G,Buste van 'Seneca',RH.B.037,Rubenshuis,https://dams.antwerpen.be/iiif/U2JSHYJYMoWnCPdYecx0Hm6G/manifest.json
h14OaTYYKUUjvUYXnLnr9QkB,Kunstkabinet,RH.M.138.1-2,Rubenshuis,https://dams.antwerpen.be/iiif/h14OaTYYKUUjvUYXnLnr9QkB/manifest.json
oLnYsLTifKMoj7JCUZqC74lQ,Kunstkabinet,RH.M.138.1-2,Rubenshuis,https://dams.antwerpen.be/iiif/oLnYsLTifKMoj7JCUZqC74lQ/manifest.json
OXeQXYGeYNmdAXek6PWXw13O,Kunstkabinet,RH.M.138.1-2,Rubenshuis,https://dams.antwerpen.be/iiif/OXeQXYGeYNmdAXek6PWXw13O/manifest.json
Q22MLgQLQnLSgNqJFXcfD7Tt,De kunstkamer van Cornelis van der Geest,RH.S.171,Rubenshuis,https://dams.antwerpen.be/iiif/Q22MLgQLQnLSgNqJFXcfD7Tt/manifest.json
J1QkhFqKrUWHqPZBaDgVoz6D,De kunstkamer van Cornelis van der Geest,RH.S.171,Rubenshuis,https://dams.antwerpen.be/iiif/J1QkhFqKrUWHqPZBaDgVoz6D/manifest.json
U1K3FZSmRvAiHLkXFhnkA842,Kan: onderdeel van Zilveren Sierstel dat mogelijk toebehoorde aan Peter Paul Rubens,RH.LBI.2001.001.1-2,Rubenshuis,https://dams.antwerpen.be/iiif/U1K3FZSmRvAiHLkXFhnkA842/manifest.json
drYM4SXSJRRWkeJYBixTjqoT,Kan: onderdeel van Zilveren Sierstel dat mogelijk toebehoorde aan Peter Paul Rubens,RH.LBI.2001.001.1-2,Rubenshuis,https://dams.antwerpen.be/iiif/drYM4SXSJRRWkeJYBixTjqoT/manifest.json
q1djciEWdClQLKHZSScHCmC5,Kan: onderdeel van Zilveren Sierstel dat mogelijk toebehoorde aan Peter Paul Rubens,RH.LBI.2001.001.1-2,Rubenshuis,https://dams.antwerpen.be/iiif/q1djciEWdClQLKHZSScHCmC5/manifest.json
hdarXbl7fTGRTpgWKqI24SZ3,Interieur Rubenshuis: spreekkamer,RH.OE.001.013,Rubenshuis,https://dams.antwerpen.be/iiif/hdarXbl7fTGRTpgWKqI24SZ3/manifest.json
rMWhDe8dSZpKSXmBQ39r5HwN,Zelfportret,RH.S.180,Rubenshuis,https://dams.antwerpen.be/iiif/rMWhDe8dSZpKSXmBQ39r5HwN/manifest.json
p2JvldkRdJjNXYZ7bvrmgW6t,Zelfportret,RH.S.180,Rubenshuis,https://dams.antwerpen.be/iiif/p2JvldkRdJjNXYZ7bvrmgW6t/manifest.json
G1TXXLONRMXhtdzVXgGk2R67,Astrologie,RH.S.057,Rubenshuis,https://dams.antwerpen.be/iiif/G1TXXLONRMXhtdzVXgGk2R67/manifest.json
mfqWifce5EaNSZYOPp19Itah,Geometria,RH.S.184,Rubenshuis,https://dams.antwerpen.be/iiif/mfqWifce5EaNSZYOPp19Itah/manifest.json
JMHIqNN8WpWTisVER7RkYKA0,De liefdestuin,RH.P.0810,Rubenshuis,https://dams.antwerpen.be/iiif/JMHIqNN8WpWTisVER7RkYKA0/manifest.json
dNg6aFYIAYNojvbdVHQMMR7p,Suzanne en de grijsaards,RH.P.0706,Rubenshuis,https://dams.antwerpen.be/iiif/dNg6aFYIAYNojvbdVHQMMR7p/manifest.json
D2Oamo3XauVUJKpZM9in1bOs,Landschap met ruïnes van de Palatijn,RH.P.0027,Rubenshuis,https://dams.antwerpen.be/iiif/D2Oamo3XauVUJKpZM9in1bOs/manifest.json
a1cPdXEoUWpZWPQdqXKEVuRj,Jacht op nijlpaard en krokodil,RH.P.0536,Rubenshuis,https://dams.antwerpen.be/iiif/a1cPdXEoUWpZWPQdqXKEVuRj/manifest.json
g2ZCOQPSEedaoWTLK51Y9CFk,Reproductie van de 'Harrewijnprent' uit 1684,RH.P.1113.R,Rubenshuis,https://dams.antwerpen.be/iiif/g2ZCOQPSEedaoWTLK51Y9CFk/manifest.json
sdlSYNNJqpRQsOBXis9PV7RQ,Reproductie van de 'Harrewijnprent' uit 1692,RH.P.1114.R,Rubenshuis,https://dams.antwerpen.be/iiif/sdlSYNNJqpRQsOBXis9PV7RQ/manifest.json
yoxFHkMdGhNKDnYLaNUjPDo3,"Het Rubenshuis te Antwerpen, 1692",RH.P.1114,Rubenshuis,https://dams.antwerpen.be/iiif/yoxFHkMdGhNKDnYLaNUjPDo3/manifest.json
E1iPkmecYOuVWfWSVisV7gJd,"Het Rubenshuis te Antwerpen, 1692",RH.P.1114,Rubenshuis,https://dams.antwerpen.be/iiif/E1iPkmecYOuVWfWSVisV7gJd/manifest.json
B2Xk3QUT5WrUYcOAiPyRYoQa,"Het Rubenshuis te Antwerpen, 1692",RH.P.1114,Rubenshuis,https://dams.antwerpen.be/iiif/B2Xk3QUT5WrUYcOAiPyRYoQa/manifest.json
RgeJmBYdMQtjKOCVgZ98TS5M,"Het Rubenshuis te Antwerpen, 1692",RH.P.1114,Rubenshuis,https://dams.antwerpen.be/iiif/RgeJmBYdMQtjKOCVgZ98TS5M/manifest.json
wazWJZHSWULXbUTqYsDizWn3,"Het Rubenshuis te Antwerpen, 1692",RH.P.1114,Rubenshuis,https://dams.antwerpen.be/iiif/wazWJZHSWULXbUTqYsDizWn3/manifest.json
o2ghdbXeabgv5BQIkPzLjKYA,Poort Vlaamse vleugel (woonhuis),RH.OE.001.002.001,Rubenshuis,https://dams.antwerpen.be/iiif/o2ghdbXeabgv5BQIkPzLjKYA/manifest.json
mmKSNgMfbYFJLTaSfFXQtRZH,Stilleven met dode vogels,RH.S.213,Rubenshuis,https://dams.antwerpen.be/iiif/mmKSNgMfbYFJLTaSfFXQtRZH/manifest.json
k1WobJYAGPDDNdHJQo6foSeN,Kan: onderdeel van Zilveren Sierstel dat mogelijk toebehoorde aan Peter Paul Rubens,RH.LBI.2001.001.1-2,Rubenshuis,https://dams.antwerpen.be/iiif/k1WobJYAGPDDNdHJQo6foSeN/manifest.json
h1QDlNS9GYadqGgYISQVgNcB,Medaille voorstellende koning Christiaan IV van Denemarken,RH.K.003,Rubenshuis,https://dams.antwerpen.be/iiif/h1QDlNS9GYadqGgYISQVgNcB/manifest.json
C17sKZPKVKVedd3Vlq958Ond,Tegel 1A,RH.A.138.01-19,Rubenshuis,https://dams.antwerpen.be/iiif/C17sKZPKVKVedd3Vlq958Ond/manifest.json
b2AaYdHMq9YFOTJUKcIF5oD6,Tegel 1B,RH.A.138.02-19,Rubenshuis,https://dams.antwerpen.be/iiif/b2AaYdHMq9YFOTJUKcIF5oD6/manifest.json
E2PskMpO7WgXYPpJjagiVeIo,Tegel 1C,RH.A.138.03-19,Rubenshuis,https://dams.antwerpen.be/iiif/E2PskMpO7WgXYPpJjagiVeIo/manifest.json
e1LrMrZVus7MbXQeNBxlMhBG,Tegel 1D,RH.A.138.04-19,Rubenshuis,https://dams.antwerpen.be/iiif/e1LrMrZVus7MbXQeNBxlMhBG/manifest.json
rkUUSjcpuKpWDYLYVQzRtD6T,Tegel 2A,RH.A.138.05-19,Rubenshuis,https://dams.antwerpen.be/iiif/rkUUSjcpuKpWDYLYVQzRtD6T/manifest.json
itgJVb5IM5I8MYUzruedHypg,Tegel 2B,RH.A.138.06-19,Rubenshuis,https://dams.antwerpen.be/iiif/itgJVb5IM5I8MYUzruedHypg/manifest.json
k2fUlKtLfRxjQhHDbZBWWrkw,Tegel 2C,RH.A.138.07-19,Rubenshuis,https://dams.antwerpen.be/iiif/k2fUlKtLfRxjQhHDbZBWWrkw/manifest.json
XigNdniKY8p98VOteWk9dHHD,Tegel 2D,RH.A.138.08-19,Rubenshuis,https://dams.antwerpen.be/iiif/XigNdniKY8p98VOteWk9dHHD/manifest.json
pZAsDRPKkotpKNjdts4lhQ3W,Tegel 2E,RH.A.138.09-19,Rubenshuis,https://dams.antwerpen.be/iiif/pZAsDRPKkotpKNjdts4lhQ3W/manifest.json
p1JfeASYaKI9RGhfrj8djeLh,Tegel 2F,RH.A.138.10-19,Rubenshuis,https://dams.antwerpen.be/iiif/p1JfeASYaKI9RGhfrj8djeLh/manifest.json
qbeMZrLmTZFB7BTqhxq0djA4,Tegel 2G,RH.A.138.11-19,Rubenshuis,https://dams.antwerpen.be/iiif/qbeMZrLmTZFB7BTqhxq0djA4/manifest.json
lOYTlWYVrOfWIQMJb1PbJttH,Tegel 3A,RH.A.138.12-19,Rubenshuis,https://dams.antwerpen.be/iiif/lOYTlWYVrOfWIQMJb1PbJttH/manifest.json
FoUAYHOrahakBYwDJEQbAGUk,Tegel 3B,RH.A.138.13-19,Rubenshuis,https://dams.antwerpen.be/iiif/FoUAYHOrahakBYwDJEQbAGUk/manifest.json
x2bpVLjLGgDeIaV9GPKS9J4N,Tegel 4A,RH.A.138.14-19,Rubenshuis,https://dams.antwerpen.be/iiif/x2bpVLjLGgDeIaV9GPKS9J4N/manifest.json
D1ZffccieYqPKoYWmLU748BK,Tegel 4B,RH.A.138.15-19,Rubenshuis,https://dams.antwerpen.be/iiif/D1ZffccieYqPKoYWmLU748BK/manifest.json
r2RMXHjGP9bWRcHWRdASdKC4,Tegel 4C,RH.A.138.16-19,Rubenshuis,https://dams.antwerpen.be/iiif/r2RMXHjGP9bWRcHWRdASdKC4/manifest.json
f2bphZSIV7TFWFPbWII0XMcV,Tegel 4D,RH.A.138.17-19,Rubenshuis,https://dams.antwerpen.be/iiif/f2bphZSIV7TFWFPbWII0XMcV/manifest.json
Y1ZLjJNsVoaZQRJvSg0jZ9NY,Tegel 4E,RH.A.138.18-19,Rubenshuis,https://dams.antwerpen.be/iiif/Y1ZLjJNsVoaZQRJvSg0jZ9NY/manifest.json
FJAgRKhPAxUY8YRVUUTR7lD8,Tegel 4F,RH.A.138.19-19,Rubenshuis,https://dams.antwerpen.be/iiif/FJAgRKhPAxUY8YRVUUTR7lD8/manifest.json
vJbfUWr6ociJFPWToTzTRD4B,Kan: onderdeel van Zilveren Sierstel dat mogelijk toebehoorde aan Peter Paul Rubens,RH.LBI.2001.001.1-2,Rubenshuis,https://dams.antwerpen.be/iiif/vJbfUWr6ociJFPWToTzTRD4B/manifest.json
l2TcNO8mkm7cIeUY7RPSTUzr,"Drachme uit Osca, Hispania",RH.N.01A01,Rubenshuis,https://dams.antwerpen.be/iiif/l2TcNO8mkm7cIeUY7RPSTUzr/manifest.json
y2MQ78ATFaBgOJJTSgR5jjq1,Achilles en de dochters van Lycomedes,RH.S.221,Rubenshuis,https://dams.antwerpen.be/iiif/y2MQ78ATFaBgOJJTSgR5jjq1/manifest.json
r16aRUNUVihJkOqDYsIIrnoP,Panorama van Siegen,RH.S.013,Rubenshuis,https://dams.antwerpen.be/iiif/r16aRUNUVihJkOqDYsIIrnoP/manifest.json
GdfUcTHUSEc6KrAVJmDZjaC5,De bewening,RH.S.092,Rubenshuis,https://dams.antwerpen.be/iiif/GdfUcTHUSEc6KrAVJmDZjaC5/manifest.json
lWWltaCObGMX9dJ9D9GCrHSZ,"De kruisdraging, naar P.P.Rubens",RH.S.159,Rubenshuis,https://dams.antwerpen.be/iiif/lWWltaCObGMX9dJ9D9GCrHSZ/manifest.json
kVyrPVWOtkIOXgZOikiF3mA6,Zone portiersloge,RH.OE.001.002.002,Rubenshuis,https://dams.antwerpen.be/iiif/kVyrPVWOtkIOXgZOikiF3mA6/manifest.json
L1Ge6JVLgiyANQpkcRBA8NSC,Neptunus en Amphitrite,RH.S.094,Rubenshuis (Antwerpen),https://dams.antwerpen.be/iiif/L1Ge6JVLgiyANQpkcRBA8NSC/manifest.json
R1inCsoJlFUKJNXWcROuSTrj,Triomfboog op de Meir tijdens Rubensfeesten in 1840,RH.S.003,Rubenshuis,https://dams.antwerpen.be/iiif/R1inCsoJlFUKJNXWcROuSTrj/manifest.json
sZ88tUdXmVLKYq4NobGwz6nc,Ecce Homo,RH.S.020,Rubenshuis,https://dams.antwerpen.be/iiif/sZ88tUdXmVLKYq4NobGwz6nc/manifest.json
fVHSKrUTTfHVGsk7e9xSYOxO,De marteling van de H. Ursula,RH.S.050,Rubenshuis,https://dams.antwerpen.be/iiif/fVHSKrUTTfHVGsk7e9xSYOxO/manifest.json
VC2ucPaWStELTLeHWRL4FQOl,Verrijzenis van Christus,RH.S.120,Rubenshuis,https://dams.antwerpen.be/iiif/VC2ucPaWStELTLeHWRL4FQOl/manifest.json
F2PZcidPSnNVXfo9DRlmavE6,De marteldood van de Heilige Adrianus,RH.S.136,Rubenshuis,https://dams.antwerpen.be/iiif/F2PZcidPSnNVXfo9DRlmavE6/manifest.json
X2cXNZOVsNWUPaHdnV8jAAaH,Portret van een lid van de familie d'Ivry,RH.S.211,Rubenshuis,https://dams.antwerpen.be/iiif/X2cXNZOVsNWUPaHdnV8jAAaH/manifest.json
MlAjaeHLRMQSOUodC1tBqkyu,Sater,RH.B.045,Rubenshuis,https://dams.antwerpen.be/iiif/MlAjaeHLRMQSOUodC1tBqkyu/manifest.json
d1DJTjENEYbRbKMdekh4lkqe,Triomf van de Hertog van Buckingham,RH.S.006,Rubenshuis,https://dams.antwerpen.be/iiif/d1DJTjENEYbRbKMdekh4lkqe/manifest.json
l1R3HrfVVYcDIZFP8fPZJ3tU,"Hecate Triformis, reproductie van antiek beeldhouwwerk",RH.B.063,Rubenshuis,https://dams.antwerpen.be/iiif/l1R3HrfVVYcDIZFP8fPZJ3tU/manifest.json
IPLJ9EDAbKJMAMXEgSaEaSXJ,De lanssteek,RH.S.038,Rubenshuis,https://dams.antwerpen.be/iiif/IPLJ9EDAbKJMAMXEgSaEaSXJ/manifest.json
V1VUtHjkSgYbbgSBRi38rDWB,De kruisafneming,RH.S.067,Rubenshuis,https://dams.antwerpen.be/iiif/V1VUtHjkSgYbbgSBRi38rDWB/manifest.json
OJMedPe8LvXRfHWfXLTdsxXS,De lanssteek,RH.S.066,Rubenshuis,https://dams.antwerpen.be/iiif/OJMedPe8LvXRfHWfXLTdsxXS/manifest.json
YZJNGO9WfVcbHUgPkQLa7WIp,Onze-Lieve-Vrouw door Heiligen omringd,RH.S.069,Rubenshuis,https://dams.antwerpen.be/iiif/YZJNGO9WfVcbHUgPkQLa7WIp/manifest.json
f1ITPWDoTWSoAOdmPbBqv1vW,Mansportret,RH.S.088,Rubenshuis,https://dams.antwerpen.be/iiif/f1ITPWDoTWSoAOdmPbBqv1vW/manifest.json
m1aFXlRScTjhbmSTNktA4JLd,Portret van Jan Wildens,RH.S.009,Rubenshuis,https://dams.antwerpen.be/iiif/m1aFXlRScTjhbmSTNktA4JLd/manifest.json
t1ETsgnaZaQbNYLTPc2SrjCJ,Interieur van de Carolus Borromeuskerk te Antwerpen,RH.S.175,Rubenshuis,https://dams.antwerpen.be/iiif/t1ETsgnaZaQbNYLTPc2SrjCJ/manifest.json
t2PRiWPWRNYSUS4SMS8xwYw9,Interieur,RH.S.191,Rubenshuis,https://dams.antwerpen.be/iiif/t2PRiWPWRNYSUS4SMS8xwYw9/manifest.json
g1dQUKZmPjRDlITYNLP2pgpv,De dood van Achilles,RH.W.008,Rubenshuis,https://dams.antwerpen.be/iiif/g1dQUKZmPjRDlITYNLP2pgpv/manifest.json
p1gQOzNjURRVgcVZGJVn9pFb,Torso Belvedere,RH.S.109,Rubenshuis,https://dams.antwerpen.be/iiif/p1gQOzNjURRVgcVZGJVn9pFb/manifest.json
H1rECZzVMnIZ7jinYKB9zqgH,Torso Belvedere,RH.S.109,Rubenshuis,https://dams.antwerpen.be/iiif/H1rECZzVMnIZ7jinYKB9zqgH/manifest.json
lPdfJiOMFOTDWcVOMdCrX0Da,Pastorale,RH.S.091,Rubenshuis (Antwerpen),https://dams.antwerpen.be/iiif/lPdfJiOMFOTDWcVOMdCrX0Da/manifest.json
RlYOjKUKpZvZLeAuvrk50leP,Pastorale,,Rubenshuis (Antwerpen),https://dams.antwerpen.be/iiif/RlYOjKUKpZvZLeAuvrk50leP/manifest.json
C1PcWYfWSvSslfmcW8VCr7gD,Pastorale,,Rubenshuis (Antwerpen),https://dams.antwerpen.be/iiif/C1PcWYfWSvSslfmcW8VCr7gD/manifest.json
K2IJTpNSSrWhrcOggkbrE0xH,Pastorale,,Rubenshuis (Antwerpen),https://dams.antwerpen.be/iiif/K2IJTpNSSrWhrcOggkbrE0xH/manifest.json
L1kiYKpaUUaHPPUVKGRJUUFi,Pastorale,,Rubenshuis (Antwerpen),https://dams.antwerpen.be/iiif/L1kiYKpaUUaHPPUVKGRJUUFi/manifest.json
o1HpXcYHUSJotIKcPbLFQPzu,Pastorale,,Rubenshuis (Antwerpen),https://dams.antwerpen.be/iiif/o1HpXcYHUSJotIKcPbLFQPzu/manifest.json
o2RLWvHa6nuPiaaJpPBHykhN,Pastorale,,Rubenshuis (Antwerpen),https://dams.antwerpen.be/iiif/o2RLWvHa6nuPiaaJpPBHykhN/manifest.json
q1eTcEZNZhVekeGBnIHjvkKd,Pastorale,,Rubenshuis (Antwerpen),https://dams.antwerpen.be/iiif/q1eTcEZNZhVekeGBnIHjvkKd/manifest.json
y1OffYJMYPYjRrRmPJMWnayh,Pastorale,,Rubenshuis (Antwerpen),https://dams.antwerpen.be/iiif/y1OffYJMYPYjRrRmPJMWnayh/manifest.json
H16dhRcKhhlfLJQQvLwHrMXH,Aartshertogin Isabella,RH.S.206,Rubenshuis,https://dams.antwerpen.be/iiif/H16dhRcKhhlfLJQQvLwHrMXH/manifest.json
vUMidIVMjkid9TkRSrOK4yp9,Onze-Lieve-Vrouw met de papegaai,,Rubenshuis (Antwerpen),https://dams.antwerpen.be/iiif/vUMidIVMjkid9TkRSrOK4yp9/manifest.json
o2hHAQfK6kbrMLCPPgH5vGYI,Adam en Eva,,Rubenshuis (Antwerpen),https://dams.antwerpen.be/iiif/o2hHAQfK6kbrMLCPPgH5vGYI/manifest.json
z2RfVPSGF3UPlioROASiaf2M,Barbara Arents,RH.S.156.2-2,Rubenshuis,https://dams.antwerpen.be/iiif/z2RfVPSGF3UPlioROASiaf2M/manifest.json
i1jObcEDYdOacQRA6QKEmHKj,Barbara Arents,RH.S.156.2-2,Rubenshuis,https://dams.antwerpen.be/iiif/i1jObcEDYdOacQRA6QKEmHKj/manifest.json
PfwaqfWejdWjBRYQOPkPx0LK,Frederik III,RH.S.137.1-9,Rubenshuis,https://dams.antwerpen.be/iiif/PfwaqfWejdWjBRYQOPkPx0LK/manifest.json
d2fRSVSOoa9BWtSfQQ9n3gLB,Karel V,RH.S.137.2-9,Rubenshuis,https://dams.antwerpen.be/iiif/d2fRSVSOoa9BWtSfQQ9n3gLB/manifest.json
O28bJpWPbEkJnjFPmaG6PVlE,Maximiliaan II,RH.S.137.5-9,Rubenshuis,https://dams.antwerpen.be/iiif/O28bJpWPbEkJnjFPmaG6PVlE/manifest.json
zsCPGSBZEWcWpLLJbOlLwDMZ,Philip III,RH.S.137.6-9,Rubenshuis,https://dams.antwerpen.be/iiif/zsCPGSBZEWcWpLLJbOlLwDMZ/manifest.json
A1SLLKgJYYAHVQPNZjOpB92B,Maximiliaan I,RH.S.137.9-9,Rubenshuis,https://dams.antwerpen.be/iiif/A1SLLKgJYYAHVQPNZjOpB92B/manifest.json
jUxZdhUmWOmZyUYQyvr2BYZ3,Mathias I,RH.S.137.8-9,Rubenshuis,https://dams.antwerpen.be/iiif/jUxZdhUmWOmZyUYQyvr2BYZ3/manifest.json
gPoUiQiDlOPFgjTDn24RKIvD,Albert II,RH.S.137.7-9,Rubenshuis,https://dams.antwerpen.be/iiif/gPoUiQiDlOPFgjTDn24RKIvD/manifest.json
t1liRcISsMNKKG6MAgP4VN8g,Rudolf II,RH.S.137.4-9,Rubenshuis,https://dams.antwerpen.be/iiif/t1liRcISsMNKKG6MAgP4VN8g/manifest.json
q1hgMOOkRCbnQRYFUVqv7pnt,Ferdinand II,RH.S.137.3-9,Rubenshuis,https://dams.antwerpen.be/iiif/q1hgMOOkRCbnQRYFUVqv7pnt/manifest.json
uTrZQRJTRFUNWWRfQKKY05Tr,Onze-Lieve-Vrouw met de papegaai,RH.S.051,Rubenshuis,https://dams.antwerpen.be/iiif/uTrZQRJTRFUNWWRfQKKY05Tr/manifest.json
ckgGNKpYpFLWIIMLU3iGrcsm,De Annunciatie,RH.S.112,Rubenshuis,https://dams.antwerpen.be/iiif/ckgGNKpYpFLWIIMLU3iGrcsm/manifest.json
cdDqbJJjNUWIMdEMJ2ElYuNF,De aartshertogen Albrecht en Isabella in de tuin van hun kasteel op de Coudenberg te Brussel,RH.S.130,Rubenshuis,https://dams.antwerpen.be/iiif/cdDqbJJjNUWIMdEMJ2ElYuNF/manifest.json
fbIIZfkj8fDRjEajMgrrxZBI,De Annunciatie,RH.S.112,Rubenshuis,https://dams.antwerpen.be/iiif/fbIIZfkj8fDRjEajMgrrxZBI/manifest.json
o2OkMNlZKDnGDkWjZGNb53Tg,"""Satia te sanquine quem semper sitisti",RH.P.0746,Rubenshuis,https://dams.antwerpen.be/iiif/o2OkMNlZKDnGDkWjZGNb53Tg/manifest.json
X28YSUIMXjENcbPDOxRjKT6T,De terugkeer uit Egypte,RH.P.0747,Rubenshuis,https://dams.antwerpen.be/iiif/X28YSUIMXjENcbPDOxRjKT6T/manifest.json
V2UYfchWeNKYMSY1VYPcFr46,Landschap met zonsondergang,RH.P.0688,Rubenshuis,https://dams.antwerpen.be/iiif/V2UYfchWeNKYMSY1VYPcFr46/manifest.json
uJaCWXabVSISdZX9NMZLfKTp,Landschap met stal,RH.P.0973,Rubenshuis,https://dams.antwerpen.be/iiif/uJaCWXabVSISdZX9NMZLfKTp/manifest.json
gIYKdEQOcPDDRIaXTQuO84ml,Dronken Bacchus,RH.P.0444,Rubenshuis,https://dams.antwerpen.be/iiif/gIYKdEQOcPDDRIaXTQuO84ml/manifest.json
igbSTViIUPVokoULowCu49DS,Zelfportret,RH.S.216,Rubenshuis,https://dams.antwerpen.be/iiif/igbSTViIUPVokoULowCu49DS/manifest.json
sTjeUXAXRQjeUZoRXHku1vEl,Studie van figuren,RH.S.217,Rubenshuis,https://dams.antwerpen.be/iiif/sTjeUXAXRQjeUZoRXHku1vEl/manifest.json
F1OrgZjVdigBiYdVEPCVDhd0,Studie van figuren,RH.S.217,Rubenshuis,https://dams.antwerpen.be/iiif/F1OrgZjVdigBiYdVEPCVDhd0/manifest.json
J2ROgRZbVWJbhNBMaSANqRjv,Portret van een onbekende heer,RH.S.222,Rubenshuis,https://dams.antwerpen.be/iiif/J2ROgRZbVWJbhNBMaSANqRjv/manifest.json
SpgyecCgRYPYN9fgpz9U7T4J,De overvloed,RH.S.005,Rubenshuis,https://dams.antwerpen.be/iiif/SpgyecCgRYPYN9fgpz9U7T4J/manifest.json
e1lWryOGmajjjOY4eYMUgH4t,Portret van Jan Wildens,RH.S.009,Rubenshuis,https://dams.antwerpen.be/iiif/e1lWryOGmajjjOY4eYMUgH4t/manifest.json
G1hQNWMNSNccpql3aYIRQ2cU,Tegeltableau bestaande uit zes tegels: Christus aan het kruis,RH.S.011,Rubenshuis,https://dams.antwerpen.be/iiif/G1hQNWMNSNccpql3aYIRQ2cU/manifest.json
LGXGRUfCIStVvgYABc4OihKE,Dubbel ontwerp van grafkapel,RH.S.015,Rubenshuis,https://dams.antwerpen.be/iiif/LGXGRUfCIStVvgYABc4OihKE/manifest.json
D1RArXbVLbMXfHjlXt70vaZV,Onze-Lieve-Vrouw met de papegaai,RH.S.051,Rubenshuis,https://dams.antwerpen.be/iiif/D1RArXbVLbMXfHjlXt70vaZV/manifest.json
M2XMIYPSYQISPPlIcFkanTv4,Heilige Matheus,RH.LBI.2016.006.001,Rubenshuis,https://dams.antwerpen.be/iiif/M2XMIYPSYQISPPlIcFkanTv4/manifest.json
bGPQS9tpgNgYuOSprZcBKYKR,Adam en Eva,RH.S.164,Rubenshuis,https://dams.antwerpen.be/iiif/bGPQS9tpgNgYuOSprZcBKYKR/manifest.json
r2elnFXZfJ4aVhaTaM2eo4Cj,Henri IV in de slag bij Ivry,RH.S.181,Rubenshuis,https://dams.antwerpen.be/iiif/r2elnFXZfJ4aVhaTaM2eo4Cj/manifest.json
f1VTiWnAPKWcJZWNQXwIt41p,Ontwerp voor de bekroning van het hoogaltaar van de Antwerpse jezuïetenkerk (?),RH.S.194,Rubenshuis,https://dams.antwerpen.be/iiif/f1VTiWnAPKWcJZWNQXwIt41p/manifest.json
jcOZjhRYJRLaBNNGecgnrnks,De heilige Clara van Assisi,RH.S.201,Rubenshuis,https://dams.antwerpen.be/iiif/jcOZjhRYJRLaBNNGecgnrnks/manifest.json
z2YMkhXUPtdHbX4FWHQc7wpJ,Aartshertogin Isabella,RH.S.206,Rubenshuis,https://dams.antwerpen.be/iiif/z2YMkhXUPtdHbX4FWHQc7wpJ/manifest.json
Y1P6cbhqgqZr5HdIf6ZbDhtu,Aartshertog Albrecht,RH.S.205,Rubenshuis,https://dams.antwerpen.be/iiif/Y1P6cbhqgqZr5HdIf6ZbDhtu/manifest.json
z1LKBaVF8YZp3HANRcf7k5Cy,De slag bij de Blokkersdijk 1605,RH.S.212,Rubenshuis,https://dams.antwerpen.be/iiif/z1LKBaVF8YZp3HANRcf7k5Cy/manifest.json
yRfkMlDOsgVWjlURfxhDzMc8,Stilleven met dode vogels,RH.S.213,Rubenshuis,https://dams.antwerpen.be/iiif/yRfkMlDOsgVWjlURfxhDzMc8/manifest.json
g27j4mU6fGUGOQNZYMFJZFs8,Tribune in het Rubenshuis,RH.S.029,Rubenshuis,https://dams.antwerpen.be/iiif/g27j4mU6fGUGOQNZYMFJZFs8/manifest.json
B7CPUt9DiNYkUNeDXxPH0Xeo,Toegang loggia in het Rubenshuis,RH.S.027,Rubenshuis,https://dams.antwerpen.be/iiif/B7CPUt9DiNYkUNeDXxPH0Xeo/manifest.json
h1kyVeKpdgXVHPJeOX0JLaSS,Schets van Sater,RH.S.076,Rubenshuis,https://dams.antwerpen.be/iiif/h1kyVeKpdgXVHPJeOX0JLaSS/manifest.json
G19OfSnbmHVewfS8FYIgP8Ak,Trapstijl met Triton in het Rubenshuis,RH.S.074,Rubenshuis,https://dams.antwerpen.be/iiif/G19OfSnbmHVewfS8FYIgP8Ak/manifest.json
